6 5 19 6 10 2 18 5 23 19 2 7 10 2 28 10 18 5 6 19 4 9 2 1 10 2 9 4 18 9
1 2 3 9 6 4 5 5 2 5 10 11 11 5 5 4 1 2 39 14 10 1 3 1 9 2 4 9 1 5
14 19 2 2 18 26 13 3 1 19 2 9 6 25 23 19 2 2 40 5 18 14 13 19 2 18 14 16 19 40
17 7 10 23 22 12 10 6 12 10 2 1 10 9 22 12 10 1 12 10 3 12 10 6 22 12 10 9 22 12
7 10 5 2 4 6 5 2 2 23 6 6 2 9 8 23 2 5 4 1 2 3 10 1 2 2 7 10 5 2
8 5 2 6 23 5 2 8 10 23 2 11 11 21 5 4 1 2 1 4 5 2 2 9 6 23 2 4 10 5
2 16 10 2 2 6 10 2 16 10 2 9 1 3 9 2 4 10 2 14 10 2 2 6 10 2 16 10 2 3
20 5 6 4 21 5 8 2 7 8 23 5 6 5 2 5 10 11 96 96 96 96 96 96 96 96 96 96 96 96
11 18 14 13 19 1 13 2 16 14 13 14 13 3 2 1 4 5 6 5 23 2 5 10 2 6 4 5 8 2
3 10 2 9 2 2 1 20 9 1 3 2 13 14 2 31 21 2 13 20 1 3 1 2 9 20 6 2 18 53
5 10 9 2 4 10 9 2 2 1 4 5 2 5 6 4 2 9 10 3 2 2 21 1 4 4 2 5 10 9
43 21 55 2 16 52 52 44 9 57 16 62 3 1 2 71 57 62 69 2 16 2 62 78 43 3 2 44 36 2
2 4 10 19 2 18 6 5 19 2 2 23 33 2 18 23 12 5 12 6 19 2 2 18 4 10 2 1 10 19
62 3 52 2 44 36 14 40 2 61 62 69 2 43 44 62 3 2 16 43 1 2 1 44 62 62 3 1 2 27
2 2 13 14 16 2 3 1 9 2 2 1 4 5 2 6 10 2 11 18 3 12 1 12 19 2 2 9 1 3
14 19 13 10 2 1 10 2 18 3 1 19 18 9 4 19 18 6 4 19 18 9 1 19 2 18 4 6 5 23
8 6 4 6 2 6 4 18 1 3 19 1 4 2 18 14 13 19 3 5 6 5 2 4 6 5 1 4 5 2
3 1 4 6 2 5 10 18 15 6 12 5 12 17 8 19 6 10 4 2 9 4 6 4 6 5 2 6 10 2
3 2 2 1 9 4 6 2 2 6 9 2 18 18 22 3 13 14 19 2 2 2 2 2 2 2 16 29 16 13
7 8 5 2 5 6 4 3 1 4 2 9 4 6 4 3 1 2 9 4 6 5 8 5 2 4 5 8 7 8
44 19 74 2 2 18 3 1 12 9 12 19 2 74 1 57 72 57 43 78 3 43 1 44 18 74 4 33 2 6
10 2 2 7 22 2 34 36 16 37 37 40 34 2 7 2 2 5 2 6 2 9 2 4 2 2 6 10 2 74
18 1 12 10 3 12 10 13 19 2 31 21 2 14 33 2 18 14 3 19 2 2 1 22 2 18 9 4 6 19
21 2 1 4 5 2 4 9 1 2 2 8 10 8 2 8 10 9 2 2 6 23 7 2 7 8 23 2 2 5
2 5 10 2 18 4 5 19 2 7 5 4 5 2 2 3 14 13 16 2 14 3 1 4 2 2 18 18 22 3
2 2 21 18 18 22 4 9 1 19 15 6 17 7 10 23 22 12 10 6 12 10 2 1 10 9 22 12 10 1
10 11 11 3 13 3 13 2 1 4 5 4 1 1 2 1 10 3 13 3 13 2 1 3 13 14 13 14 2 3
43 44 2 52 44 43 14 2 44 36 21 55 2 70 3 36 52 3 2 36 3 37 16 62 57 43 14 2 62 69
5 18 5 12 6 12 4 12 9 12 19 2 1 10 9 2 2 4 9 1 2 9 6 23 2 2 23 5 23 2
23 6 2 7 1 4 6 4 5 21 23 8 7 11 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
11 11 9 1 3 13 3 9 2 6 4 9 6 4 8 5 4 2 6 5 6 4 9 6 9 3 2 1 9 4
13 1 4 6 10 14 2 18 13 21 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
8 41 23 8 23 2 7 8 7 2 23 8 7 8 23 8 2 9 4 6 2 5 8 41 11 11 23 7 23 2
14 12 16 12 2 4 10 2 6 5 23 5 8 23 2 5 23 8 11 13 10 13 2 16 13 1 31 21 13 3
3 14 29 2 2 16 14 3 2 1 10 4 2 2 9 1 3 2 1 9 4 2 2 9 6 23 2 8 6 9
13 3 36 72 16 62 16 74 4 22 2 24 21 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
7 23 8 7 2 6 23 7 18 39 23 10 7 19 2 5 8 21 41 7 8 7 2 7 10 11 96 96 96 96
6 2 3 9 6 1 3 13 2 15 16 17 14 13 14 3 9 6 2 6 9 3 1 4 5 2 5 4 1 9
4 10 3 2 3 13 25 1 2 3 10 24 21 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
20 6 2 2 4 10 2 5 20 5 2 5 10 2 6 4 2 2 21 9 4 6 5 2 3 1 9 4 2 2
6 23 7 2 7 8 23 5 23 5 2 8 23 5 6 23 7 2 7 23 6 4 10 1 2 23 10 6 4 1
5 23 19 7 8 2 39 23 10 1 9 6 23 2 5 6 18 5 23 19 7 8 2 39 23 10 1 9 6 4
6 12 5 12 2 2 23 6 6 2 1 6 6 2 2 4 6 4 2 1 6 5 2 2 23 6 6 2 1 13
6 5 23 2 5 10 11 2 11 9 4 1 1 2 1 3 1 3 13 14 2 1 10 9 4 5 4 2 9 6
2 6 4 5 4 2 6 10 2 6 4 9 1 2 3 9 6 4 10 2 9 2 1 10 11 18 1 12 10 3
10 9 2 9 10 3 2 14 13 3 13 1 13 2 3 13 14 2 16 14 3 3 21 1 9 2 6 4 9 2
8 10 2 4 2 4 5 8 2 4 5 8 23 6 8 2 6 23 1 2 6 23 7 8 23 5 2 6 4 9
2 23 6 1 2 23 22 2 2 3 22 2 3 9 6 2 2 3 22 2 3 9 6 2 2 5 4 1 2 5
2 25 13 10 13 2 13 3 1 2 2 3 9 6 2 6 22 2 2 16 10 16 2 16 14 25 13 2 2 14
8 2 18 39 5 10 8 19 6 5 8 2 18 15 1 17 9 10 19 6 48 27 5 8 21 41 2 41 7 8
9 2 1 6 23 6 20 7 7 2 7 8 7 6 20 23 7 2 7 10 11 11 6 1 3 13 2 3 1 4
4 6 23 6 2 39 4 10 6 6 1 1 2 13 1 4 6 23 6 2 7 23 6 14 13 3 2 13 1 4
13 2 9 3 3 2 2 1 13 3 2 1 4 6 2 2 1 13 13 2 9 3 3 2 2 1 3 13 2 14
2 13 3 1 2 27 2 9 13 3 2 13 10 6 2 11 10 2 9 13 3 2 13 10 14 2 11 21 16 13
5 10 8 2 5 6 4 6 10 5 2 6 4 1 3 1 3 2 14 1 4 4 5 23 2 39 8 10 7 5
3 2 1 19 9 18 4 9 19 6 6 2 6 10 7 5 7 5 2 9 4 18 6 4 19 5 18 4 2 1
27 2 29 3 3 2 16 10 3 2 2 14 3 14 2 13 10 3 2 11 10 2 16 3 13 2 26 1 6 4
2 13 10 1 2 2 21 4 10 1 2 1 4 1 2 1 3 13 2 2 14 10 5 2 5 6 4 2 6 10
3 1 3 2 14 25 13 14 3 26 13 3 2 1 9 4 9 6 6 2 6 10 11 9 3 9 3 2 1 9
3 1 2 4 14 13 2 2 3 4 9 2 1 10 2 11 96 96 96 96 96 96 96 96 96 96 96 96 96 96
3 13 14 13 14 16 2 29 10 2 5 6 4 10 2 14 3 2 1 4 6 5 6 10 2 6 6 2 6 10
10 6 2 2 5 6 4 2 1 22 2 2 9 6 6 2 4 6 5 2 2 21 8 10 3 2 1 10 4 2
4 6 5 2 23 6 5 2 23 8 7 11 11 4 47 8 8 2 3 4 5 2 8 10 8 4 47 8 8 2
3 10 14 16 13 1 2 14 3 9 1 21 9 4 2 6 23 6 7 23 6 2 1 10 3 13 1 1 2 1
6 1 9 2 1 22 2 11 11 21 3 10 6 2 6 10 13 2 2 3 13 14 2 13 22 2 2 3 13 14
10 2 1 9 2 4 6 2 2 51 5 10 2 51 7 10 2 51 8 10 2 2 15 6 17 5 20 23 2 5
37 16 43 1 47 2 67 44 43 1 44 43 2 27 61 33 27 40 21 96 96 96 96 96 96 96 96 96 96 96
4 12 9 12 1 4 5 2 1 4 5 3 13 14 2 1 4 5 9 3 9 2 4 1 4 9 6 5 2 23
23 6 7 8 7 2 7 10 11 6 1 20 9 1 2 3 13 14 13 3 1 2 9 4 6 18 4 9 1 2
8 6 4 2 9 10 3 2 2 1 10 3 2 9 4 6 2 2 4 9 6 2 4 10 6 2 2 4 10 6
7 2 2 5 20 6 5 2 4 10 2 5 2 2 9 10 2 6 2 23 10 2 7 2 2 5 20 6 5 2
18 3 10 2 13 19 2 2 18 14 10 13 19 2 18 3 10 14 19 2 2 13 16 13 2 1 10 13 2 2
14 11 13 3 1 2 9 6 6 3 6 6 2 9 4 6 13 3 1 2 9 6 6 4 5 4 2 1 4 5
3 1 9 2 4 10 2 6 4 10 2 5 2 8 10 2 23 5 10 2 5 2 5 4 1 3 10 2 13 2
7 23 6 2 2 1 9 1 4 2 6 7 23 6 2 2 2 2 2 2 2 2 2 18 18 22 4 9 1 19
1 3 2 14 29 16 3 1 9 2 4 9 1 3 9 6 6 10 11 25 14 15 29 17 16 25 14 16 2 6
1 10 2 2 1 33 2 18 1 20 3 19 2 18 13 10 2 3 10 19 2 18 1 20 3 19 2 2 1 22
7 8 23 2 6 23 8 2 27 2 7 8 7 2 7 23 8 2 11 10 2 7 8 7 2 7 4 9 2 11
2 6 5 8 2 11 2 21 23 5 23 2 4 23 7 2 2 23 5 23 2 4 23 5 2 2 23 5 23 2
1 9 6 9 2 3 13 14 16 3 1 2 9 10 6 1 13 1 2 9 3 9 1 4 4 2 4 10 1 9
7 2 7 8 23 2 2 5 6 4 2 6 10 5 2 11 96 96 96 96 96 96 96 96 96 96 96 96 96 96
18 22 6 12 4 12 9 12 1 6 23 2 18 51 23 8 23 19 7 8 23 2 23 8 23 6 23 7 2 18
4 5 2 1 4 5 2 2 14 10 3 2 3 14 3 2 13 10 1 2 2 21 14 13 3 2 1 4 1 2
12 19 14 25 13 3 2 16 14 13 3 25 13 25 14 2 16 10 2 18 3 12 13 12 19 14 25 13 3 2
12 10 2 13 12 10 30 3 12 10 2 2 3 33 28 20 1 2 2 1 22 2 9 2 4 20 9 2 1 10
23 22 2 2 23 5 6 2 26 9 4 6 2 2 23 5 7 2 8 22 2 11 96 96 96 96 96 96 96 96
9 2 4 1 4 6 4 5 2 6 23 7 5 4 1 2 9 6 23 5 6 5 2 4 9 1 3 1 9 2
2 2 9 5 23 2 9 6 9 2 2 1 20 3 13 2 13 3 1 2 2 18 9 7 7 2 7 10 2 8
7 12 8 12 23 7 8 23 5 2 6 23 7 5 22 2 5 10 11 11 4 1 10 1 21 2 1 4 1 14
2 9 6 6 2 3 6 6 2 2 14 6 6 2 3 6 6 2 9 6 6 2 16 3 1 2 2 18 25 9
11 1 12 3 12 21 13 1 1 2 6 1 1 13 1 1 2 1 10 3 13 3 13 2 14 3 1 25 9 6
5 10 2 18 4 5 19 2 4 1 1 4 2 2 9 10 2 18 3 9 19 2 18 3 13 19 2 14 10 2
4 10 26 5 10 19 5 10 2 5 33 2 3 10 18 9 10 6 10 19 40 6 10 2 6 22 18 4 9 6
20 25 1 3 2 6 10 2 9 4 20 6 5 2 5 14 3 18 1 20 9 4 12 10 6 12 10 19 2 5
10 1 3 10 13 2 14 13 3 13 10 1 2 14 10 3 16 10 13 2 29 16 14 13 3 1 2 9 1 3
1 20 9 2 2 4 10 2 15 1 17 9 4 2 6 10 2 7 8 2 2 23 20 5 6 26 4 2 9 10
2 18 1 20 4 19 2 31 21 2 14 22 2 18 13 3 1 19 2 2 18 3 20 1 2 4 19 4 2 1
22 25 13 16 13 2 14 22 16 29 16 2 16 10 2 14 13 22 2 1 10 2 9 1 10 2 14 2 14 22
7 2 2 8 10 2 4 8 2 5 6 4 5 2 2 8 10 2 4 8 2 23 7 6 7 2 2 8 10 2
8 2 1 6 23 2 2 5 23 8 2 7 8 23 2 27 2 8 22 2 8 10 7 2 11 10 2 8 22 2
2 2 6 33 2 5 22 28 2 24 21 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
2 16 13 1 2 2 4 10 4 2 9 3 9 2 2 6 5 8 2 7 22 2 11 96 96 96 96 96 96 96
9 20 4 2 31 21 2 18 4 6 5 23 19 2 13 22 14 2 2 15 13 14 17 16 10 14 20 13 2 18
2 2 6 20 4 6 2 9 10 6 2 2 4 10 8 2 5 6 4 2 6 20 4 6 2 9 10 6 2 2
1 33 2 18 1 3 12 10 13 12 10 19 2 14 20 30 13 2 14 16 2 29 30 13 2 1 22 2 13 12
7 2 7 22 2 11 10 2 7 8 7 2 7 10 4 2 11 21 9 10 6 2 4 10 6 2 2 6 5 8
18 14 12 13 12 19 3 6 6 2 3 6 6 4 6 4 2 5 4 1 3 6 6 2 3 6 6 1 3 25
3 12 10 6 22 12 10 9 22 12 10 3 12 10 2 13 22 12 10 1 12 10 2 2 18 18 22 13 14 16
13 2 2 14 13 14 2 3 13 14 2 2 13 1 1 2 13 3 1 2 2 9 6 6 2 6 13 14 2 16
13 2 13 13 14 2 16 13 3 2 13 10 13 2 2 3 9 4 2 9 10 4 2 2 6 23 23 2 5 6
2 3 9 6 4 14 13 2 15 13 17 3 1 9 1 22 2 1 10 11 16 16 10 13 2 1 10 3 13 10
6 9 2 26 13 9 6 2 27 21 1 10 14 2 14 13 14 2 2 1 9 6 2 1 3 16 2 2 14 13
6 2 6 23 6 2 2 4 1 9 2 1 10 2 11 11 21 3 2 2 13 22 2 16 13 1 2 2 14 22
2 13 3 13 2 2 6 1 13 2 16 14 13 2 2 14 10 3 2 3 1 3 2 2 6 4 9 2 3 13
4 5 2 2 6 4 6 23 2 7 23 6 23 2 5 6 4 5 2 1 1 4 1 2 3 1 3 13 2 14
16 13 1 14 13 14 2 29 16 14 13 14 16 2 3 13 14 13 1 1 2 1 10 11 96 96 96 96 96 96
2 9 3 9 2 2 4 1 4 2 23 5 5 2 6 4 9 2 23 6 5 2 2 6 9 13 2 16 10 14
78 52 9 36 57 35 62 2 9 44 37 37 3 9 62 57 44 43 2 37 44 43 14 2 1 57 52 9 16 36
8 10 23 19 2 31 21 2 7 8 23 2 6 23 8 2 2 18 53 23 8 23 19 2 18 53 1 9 1 19
2 27 2 23 4 4 2 4 10 6 2 11 10 2 23 4 4 2 4 10 9 2 1 10 1 2 3 1 3 2
4 10 1 2 9 6 23 2 5 10 11 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
7 10 2 31 21 2 7 10 2 18 22 7 7 7 2 7 23 6 6 2 2 1 3 13 3 2 1 9 4 6
4 6 5 2 5 4 5 5 4 5 2 6 20 4 9 4 6 5 2 1 4 5 9 6 23 2 5 10 11 9
4 9 19 2 1 3 2 2 53 13 10 2 13 1 2 2 3 9 6 9 2 2 2 2 4 5 6 23 2 2
2 2 9 6 6 2 6 10 2 3 2 11 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
7 2 31 21 2 5 20 5 2 4 20 1 2 2 26 13 20 13 2 3 14 2 2 1 20 4 2 6 5 2
6 23 2 4 5 8 2 2 41 8 5 2 4 47 8 5 2 2 6 23 5 2 8 22 2 11 96 96 96 96
29 16 2 16 14 13 3 22 2 1 2 28 28 13 20 13 13 2 13 10 2 1 14 20 14 14 2 14 13 14
5 6 4 6 2 6 10 14 13 10 1 2 3 13 14 13 10 1 2 9 6 23 5 10 4 2 6 10 23 5
2 2 1 13 13 1 2 13 22 6 2 2 6 9 3 13 2 14 3 9 3 2 2 1 4 6 23 2 7 33
6 4 1 2 3 10 13 1 22 2 4 10 6 6 4 1 2 3 1 3 13 1 4 2 4 6 23 6 23 8
4 9 1 10 9 2 4 9 1 9 10 6 2 6 4 6 16 14 13 2 3 10 1 9 10 6 2 4 5 4
29 14 3 2 14 16 29 2 16 14 3 2 1 4 3 2 27 2 6 4 6 2 6 10 13 2 11 10 2 6
4 6 4 1 9 4 2 6 5 23 8 22 2 8 10 11 96 96 96 96 96 96 96 96 96 96 96 96 96 96
2 7 2 2 5 10 2 5 12 10 5 12 10 2 5 6 5 2 2 23 22 30 23 10 2 7 2 2 5 10
4 12 9 12 1 19 9 2 4 1 4 6 23 6 2 9 4 6 18 4 12 9 12 1 19 9 2 4 1 4
9 4 2 2 6 22 4 2 2 6 10 2 28 10 2 2 24 21 96 96 96 96 96 96 96 96 96 96 96 96
18 1 12 3 12 19 2 2 40 13 40 3 40 1 2 2 40 9 40 6 40 5 2 2 23 7 8 2 2 23
26 9 33 2 18 4 6 19 2 31 21 2 2 2 2 2 2 2 4 10 2 23 10 2 2 6 10 2 2 2
6 10 2 4 1 10 2 13 2 15 13 17 3 20 1 3 1 22 2 1 2 28 6 1 10 2 1 2 13 10
11 48 10 2 9 22 2 4 6 4 11 2 5 10 6 2 4 5 4 6 5 6 2 4 5 8 5 10 6 2
9 6 3 2 9 6 3 2 2 9 6 3 2 1 9 4 2 2 9 6 3 2 9 6 3 2 2 14 16 14
23 2 8 7 41 2 2 6 5 23 2 8 5 6 2 2 7 7 7 2 23 7 6 2 7 7 7 2 23 7
2 1 3 2 13 14 2 2 3 9 6 2 6 10 2 6 10 2 11 11 21 3 9 6 2 9 6 2 9 6
18 29 22 12 10 16 12 10 19 14 22 12 10 13 12 10 14 22 12 10 3 12 10 4 10 3 22 12 10 1
5 5 6 5 2 14 13 14 3 1 9 2 4 10 6 5 6 5 2 4 6 5 23 6 6 2 9 4 6 5
4 2 4 9 1 2 6 23 6 2 4 5 4 2 2 1 4 1 2 3 13 16 2 2 29 16 13 2 15 14
23 2 5 7 8 23 2 11 10 2 6 4 6 23 2 5 22 7 11 21 7 8 5 6 2 4 5 6 23 2
2 4 3 3 13 2 2 3 9 6 9 2 2 1 3 13 1 2 2 9 1 3 9 2 2 4 6 4 9 2
9 6 23 2 23 10 14 2 27 21 14 25 13 14 2 1 10 9 2 2 4 5 4 2 1 9 6 2 2 4
6 23 6 23 8 2 8 10 23 6 7 7 2 4 6 23 6 4 1 2 3 13 4 6 1 4 2 6 23 6
2 2 2 2 2 2 18 18 22 14 16 29 19 2 16 13 2 14 10 2 29 14 2 2 13 14 16 14 2 2
20 5 23 7 2 5 12 10 23 12 10 8 12 10 7 12 10 2 41 5 6 20 9 6 23 2 5 20 6 5
13 3 1 9 6 5 2 23 5 6 4 6 4 2 5 4 5 6 23 7 2 8 23 5 6 5 6 2 13 3
10 2 13 3 25 1 13 2 3 26 1 4 9 2 2 2 2 2 2 1 10 2 18 13 1 19 2 16 1 13
6 13 3 1 2 18 3 12 13 12 3 19 1 9 6 5 2 23 8 7 18 14 12 16 12 14 12 13 12 14
4 5 2 6 5 8 7 8 5 2 5 6 4 4 6 6 2 6 10 2 18 4 12 9 12 1 10 19 18 3
14 14 4 5 4 2 1 9 4 3 6 6 2 4 5 5 5 4 1 2 1 9 4 3 12 30 25 13 12 30
9 1 2 3 10 13 16 13 1 2 1 9 1 18 4 3 19 18 1 2 9 19 4 6 4 14 13 2 3 9
23 20 6 2 13 20 1 6 20 23 18 18 22 4 1 4 19 2 5 20 4 2 14 20 1 4 20 1 18 18
18 1 3 12 13 12 19 14 10 2 1 20 1 2 1 10 2 4 20 6 2 2 4 10 2 5 20 5 2 5
13 2 18 3 12 1 12 9 19 40 6 18 1 12 9 12 6 19 40 4 2 15 1 17 9 6 5 18 9 12
16 3 1 2 2 25 9 22 2 6 10 2 11 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
6 1 10 18 13 1 19 2 6 1 13 1 6 10 2 18 18 22 9 4 6 19 2 3 6 9 6 1 10 18
3 25 1 3 2 14 13 14 16 14 13 2 14 13 3 4 9 4 2 6 5 6 4 5 8 2 8 10 11 18
4 6 2 4 1 4 2 2 6 5 6 2 4 5 8 2 7 8 5 2 6 5 6 2 2 4 5 5 2 5
2 18 9 4 6 19 4 9 1 2 3 9 6 48 27 2 1 22 2 18 1 9 4 19 11 48 10 2 1 22
2 6 47 41 8 2 2 23 7 6 47 2 7 8 23 2 2 5 6 4 2 3 1 4 2 2 9 6 5 2
13 2 14 10 2 13 3 10 2 1 2 9 4 6 1 10 2 3 2 13 10 2 14 16 10 2 16 2 16 14
2 6 47 10 7 2 23 8 7 2 6 5 23 2 27 2 8 23 5 2 4 6 5 2 2 23 10 23 2 5
18 14 16 19 2 31 21 2 29 10 2 16 10 2 18 14 20 13 19 2 2 18 1 10 2 4 22 19 2 40
14 1 3 1 9 2 1 10 6 1 13 16 2 16 13 1 4 14 13 2 14 3 9 1 6 23 2 7 23 6
6 2 6 5 8 5 6 5 2 8 7 8 9 22 11 11 6 4 9 1 10 3 2 13 3 1 3 9 6 2
2 5 8 7 2 2 21 5 10 7 2 5 4 9 2 2 1 3 1 2 4 10 1 2 2 9 6 23 2 7
6 4 2 2 9 1 3 2 13 3 1 2 27 2 9 6 23 2 5 6 4 2 11 10 2 9 6 23 2 5
13 10 2 3 10 19 2 18 1 20 3 19 2 2 1 22 2 18 3 2 1 12 9 12 6 12 5 12 19 2
5 8 2 2 5 6 4 2 5 8 7 2 5 22 2 6 5 8 2 2 6 4 6 2 6 4 9 2 2 4
9 4 12 10 6 12 10 19 2 5 10 2 18 16 12 10 29 12 10 19 31 21 9 32 29 16 2 14 29 16
2 6 5 6 4 14 3 2 1 4 5 18 9 10 15 1 12 9 12 17 6 19 2 4 5 8 21 5 6 5
14 13 3 2 2 1 9 4 2 6 10 1 2 14 13 14 2 16 14 3 2 2 1 4 5 2 6 5 8 2
3 10 2 1 10 2 3 10 2 2 21 13 10 2 1 32 10 2 29 10 2 2 16 10 30 2 16 13 2 1
19 40 9 2 4 10 2 18 13 1 19 2 2 9 10 2 1 10 2 23 10 2 18 5 6 19 2 2 18 4
2 6 5 23 5 8 23 2 2 5 23 34 42 57 14 43 34 8 11 96 96 96 96 96 96 96 96 96 96 96
13 2 14 10 14 2 16 14 3 2 2 1 26 9 6 2 6 5 8 2 2 5 8 5 2 6 1 3 2 27
14 2 11 21 16 13 1 2 1 9 1 2 2 4 5 23 2 5 10 23 2 2 8 25 5 4 2 3 10 1
6 5 2 2 6 23 7 2 7 10 6 2 11 11 21 1 10 3 2 13 3 1 2 2 13 16 13 2 14 13
7 5 6 5 2 5 4 1 14 13 3 2 1 10 9 4 1 14 2 1 4 5 23 6 6 2 6 10 7 5
5 10 4 6 1 1 2 9 6 23 5 20 6 5 2 5 4 5 6 23 7 2 7 23 7 23 7 8 2 23
9 2 2 13 22 2 3 10 13 2 14 13 3 2 16 14 13 2 2 14 13 3 2 1 9 4 2 2 9 4
6 6 23 6 2 1 10 6 18 4 12 9 12 1 19 4 2 6 23 1 6 23 7 2 7 10 11 2 11 18
13 20 3 13 2 1 4 6 2 2 4 20 3 3 2 3 13 3 2 2 4 20 3 3 2 3 20 1 3 2
9 6 23 2 5 23 5 6 1 3 2 13 10 16 14 3 9 2 1 3 1 9 6 4 2 9 10 1 9 6
2 18 34 20 34 7 8 23 19 2 18 39 23 10 8 19 2 2 18 34 20 34 7 8 23 19 2 18 4 6
10 11 48 10 6 13 13 2 13 3 1 9 3 21 3 2 3 13 14 13 1 4 2 6 5 23 8 23 6 2
9 33 2 3 10 2 2 21 5 10 2 4 9 1 4 2 1 10 2 4 9 1 4 2 5 10 2 4 9 1
8 2 39 9 10 6 18 1 12 3 12 13 19 18 1 2 9 19 6 4 9 3 1 2 9 6 18 9 1 19
6 7 8 7 21 2 1 10 1 3 1 9 2 1 10 4 6 5 23 2 23 10 8 6 5 23 2 39 23 10
2 9 10 4 10 2 2 9 10 3 10 2 4 10 9 4 2 2 6 10 23 10 2 23 6 5 23 2 2 2
2 7 10 19 2 40 7 10 2 2 7 33 2 18 1 20 3 19 2 18 13 10 2 3 10 19 2 18 1 20
6 2 5 6 5 23 10 6 2 5 8 41 23 8 23 2 7 8 7 6 10 1 2 9 6 5 23 8 23 2
10 2 14 10 2 14 10 2 3 13 14 3 2 2 1 10 2 4 9 1 4 2 3 10 2 9 1 3 9 2
2 7 7 23 6 2 6 5 23 5 20 4 5 2 23 20 6 23 8 20 4 6 2 5 23 8 11 96 96 96
8 7 19 2 23 10 7 2 7 10 5 6 10 18 9 2 4 6 5 19 2 6 22 2 18 13 10 14 19 18
2 2 2 2 2 2 2 14 10 2 2 29 16 2 2 18 14 13 19 18 3 1 19 2 2 18 3 1 19 18
2 9 6 23 2 2 5 8 41 2 7 10 5 2 11 11 2 23 10 7 2 7 7 7 2 2 23 6 1 2
13 1 1 2 3 13 3 2 3 3 1 2 2 9 6 4 2 6 5 8 2 2 7 23 23 2 5 23 5 2
5 2 8 3 1 2 2 9 4 9 2 1 9 4 2 2 6 23 1 2 6 23 1 2 6 23 7 2 8 10
5 6 4 5 2 6 10 5 8 7 33 30 40 7 10 8 5 6 4 6 5 2 8 10 7 10 8 5 6 4
22 2 9 4 6 9 3 3 2 3 10 3 16 22 2 13 10 29 14 3 3 2 3 10 3 13 14 16 2 3
2 5 10 14 13 3 13 2 1 13 1 9 6 5 2 23 5 6 18 4 12 9 12 1 19 18 4 2 15 1
9 1 9 3 3 2 3 14 13 3 1 9 2 4 6 5 23 10 7 2 5 23 8 6 4 1 2 18 3 12
19 3 1 31 21 9 4 9 2 6 10 5 8 9 4 2 9 1 3 13 3 1 2 3 9 6 5 23 8 7
6 5 8 2 5 6 4 34 2 2 2 53 34 54 9 22 2 1 9 1 18 3 12 13 12 14 19 40 3 2
2 13 3 1 2 3 22 2 3 1 9 2 3 1 9 2 2 1 4 5 2 5 6 4 2 2 9 4 6 2
4 6 19 5 6 4 10 6 10 2 6 10 7 10 5 18 23 5 6 19 2 4 10 1 10 9 4 6 18 5
5 2 2 23 20 18 7 2 18 22 8 23 5 19 2 6 10 2 18 6 4 19 2 2 9 10 2 18 9 1
10 1 3 1 9 2 4 9 1 5 4 1 2 39 14 10 1 3 9 6 2 6 10 18 1 12 9 12 19 4
14 16 18 25 13 12 14 12 16 12 13 12 19 2 14 10 26 13 3 20 1 9 2 9 3 1 9 5 8 2
7 12 19 2 2 8 6 6 2 6 10 2 18 9 12 4 12 19 2 2 6 20 9 1 2 3 3 13 2 2
7 10 5 10 2 5 10 18 4 20 9 19 2 2 1 10 18 14 20 3 19 2 18 1 20 9 19 18 4 20
6 12 5 12 23 10 7 2 7 8 7 7 8 23 2 5 23 5 6 22 2 9 6 5 6 4 9 2 18 1
18 5 12 6 12 4 12 9 12 19 2 2 18 1 3 1 19 40 9 2 4 10 2 18 13 1 19 2 2 9
4 10 9 2 1 9 4 2 2 9 13 9 2 6 5 23 2 2 4 22 2 2 6 5 23 2 2 1 5 4
9 6 5 6 1 9 2 1 10 11 6 1 13 16 2 1 13 16 1 13 16 2 16 13 1 26 9 3 14 2
4 20 9 2 1 20 6 4 20 5 2 2 23 10 8 10 8 10 2 6 20 5 2 2 23 20 6 7 20 7
4 6 5 2 2 23 10 23 2 5 23 8 2 11 10 2 4 6 5 2 23 8 23 2 2 8 22 2 8 10
18 14 13 19 2 3 10 2 18 13 3 19 1 10 2 18 1 12 3 12 14 19 2 46 16 22 2 16 18 14
9 6 19 2 2 15 4 17 6 10 2 5 10 2 5 6 2 2 15 23 17 5 33 2 11 18 1 9 19 2
3 9 10 6 2 6 4 6 16 14 13 2 3 10 1 9 10 6 2 6 4 9 1 10 9 2 4 9 1 9
23 12 10 5 12 10 6 22 2 6 5 23 6 4 6 2 6 5 23 5 10 2 8 2 8 23 8 5 10 2
8 7 2 7 10 2 8 5 10 2 5 2 6 10 2 6 4 5 5 2 5 10 11 11 7 5 10 2 5 2
6 22 4 2 2 6 10 2 28 10 2 11 9 10 3 10 2 3 22 9 2 2 2 1 10 13 10 2 13 10
12 16 12 29 16 14 2 16 14 13 14 13 1 2 13 1 9 1 9 4 2 9 4 6 4 6 5 2 25 23
