3 1 4 30 39 4 10 2 5 6 4 1 14 13 16 18 13 2 14 3 19 1 4 7 6 23 6 2 7 6 23 7 31 21 14 10 2 18 13 14
7 6 23 7 31 21 14 10 2 18 13 14 19 2 16 13 14 3 1 18 4 4 1 19 2 14 10 2 18 13 14 19 18 22 3 13 14 2 18 1
18 13 14 19 18 22 3 13 14 2 18 1 3 19 2 4 1 3 18 13 14 29 19 16 18 13 2 14 19 13 3 14 4 1 3 18 13 14 29 19
19 13 3 14 4 1 3 18 13 14 29 19 16 18 13 2 14 19 13 3 14 24 21 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
6 5 2 11 2 23 7 2 18 22 7 7 7 2 23 5 6 1 2 2 9 1 6 1 2 4 8 2 18 22 8 8 8 2 2 23 7 2 18 22
18 22 8 8 8 2 2 23 7 2 18 22 7 7 7 2 23 5 6 1 2 2 9 1 6 5 2 23 7 2 18 22 7 7 7 2 11 13 1 9
7 2 18 22 7 7 7 2 11 13 1 9 1 2 6 4 9 1 2 2 3 13 14 13 2 3 8 8 14 2 2 13 1 9 1 2 6 4 9 6
14 2 2 13 1 9 1 2 6 4 9 6 2 2 5 6 8 23 2 7 1 1 3 2 13 1 9 1 2 6 4 9 1 2 2 3 13 14 13 2
2 6 4 9 1 2 2 3 13 14 13 2 3 8 2 18 22 8 8 8 2 2 7 23 8 5 2 23 6 5 4 2 2 6 23 5 8 2 23 7
6 5 4 2 2 6 23 5 8 2 23 7 23 6 2 1 10 6 5 2 23 7 23 6 2 2 4 3 3 1 2 9 6 4 9 2 2 1 10 2
3 1 2 9 6 4 9 2 2 1 10 2 6 5 2 23 5 6 14 2 2 13 1 3 9 2 1 13 3 9 2 1 10 6 5 2 23 6 7 6
3 9 2 1 10 6 5 2 23 6 7 6 2 2 4 3 3 1 2 9 6 4 9 2 2 1 9 1 6 2 4 5 4 1 2 2 6 23 5 8
6 2 4 5 4 1 2 2 6 23 5 8 2 23 7 2 7 10 2 13 14 16 13 2 1 6 23 6 2 2 5 4 3 1 2 9 6 2 6 10
2 2 5 4 3 1 2 9 6 2 6 10 2 2 13 14 16 13 2 1 6 23 6 2 2 5 4 8 9 2 1 7 2 7 10 2 13 14 16 13
9 2 1 7 2 7 10 2 13 14 16 13 2 1 6 23 6 2 2 5 4 3 1 2 9 6 2 6 10 2 2 1 13 3 14 2 13 16 14 29
10 2 2 1 13 3 14 2 13 16 14 29 2 16 13 14 3 2 13 1 1 10 2 1 10 2 6 5 2 23 7 6 47 7 2 2 4 47 7 6
2 23 7 6 47 7 2 2 4 47 7 6 47 7 2 41 8 6 9 2 2 1 10 2 6 23 5 4 2 3 1 2 2 9 3 16 14 2 13 1
2 3 1 2 2 9 3 16 14 2 13 1 2 1 10 2 1 10 2 6 5 2 23 7 6 47 7 2 2 4 47 7 6 47 7 2 41 8 6 9
2 4 47 7 6 47 7 2 41 8 6 9 2 2 1 9 1 6 2 4 5 4 1 2 2 6 23 5 1 9 1 6 2 4 5 4 1 2 2 6
1 9 1 6 2 4 5 4 1 2 2 6 23 5 8 2 7 10 2 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
5 10 18 1 5 19 2 4 5 1 5 5 6 4 1 2 9 6 23 6 5 10 18 1 5 19 2 4 9 1 3 13 1 9 4 2 9 6 23 6
9 1 3 13 1 9 4 2 9 6 23 6 5 10 18 1 5 19 2 4 5 1 5 5 6 4 1 2 9 6 23 6 5 6 4 9 2 1 13 3
9 6 23 6 5 6 4 9 2 1 13 3 14 13 1 9 6 2 5 6 4 9 1 14 14 16 2 29 14 16 13 1 14 14 13 1 10 18 9 6
14 16 13 1 14 14 13 1 10 18 9 6 19 1 14 14 16 2 29 14 16 14 13 1 9 6 2 5 6 4 9 1 14 14 16 2 29 14 16 13
6 4 9 1 14 14 16 2 29 14 16 13 1 14 14 13 2 1 3 13 14 16 29 16 14 2 13 14 29 16 14 2 13 14 13 3 1 3 13 1
29 16 14 2 13 14 13 3 1 3 13 1 2 9 6 23 6 24 21 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
18 13 12 3 12 19 2 31 21 2 18 53 1 9 19 40 6 2 6 4 6 2 2 18 53 26 9 6 19 40 23 2 5 23 5 2 2 18 53 6
19 40 23 2 5 23 5 2 2 18 53 6 23 19 40 7 2 8 41 8 2 2 7 22 2 7 10 18 13 12 3 12 19 2 2 1 18 9 6 12
13 12 3 12 19 2 2 1 18 9 6 12 4 12 19 2 26 9 10 1 2 2 18 53 26 9 6 19 40 23 2 5 10 4 2 2 18 53 6 5
40 23 2 5 10 4 2 2 18 53 6 5 19 40 23 2 18 53 8 7 19 40 8 2 2 7 22 2 7 10 2 2 18 23 12 5 12 19 2 31
7 10 2 2 18 23 12 5 12 19 2 31 21 2 6 1 1 12 3 12 2 13 3 13 2 2 18 53 14 13 19 3 12 1 12 2 9 6 5 2
14 13 19 3 12 1 12 2 9 6 5 2 2 18 6 1 19 40 13 2 18 3 12 1 12 9 19 40 3 2 2 1 10 3 2 46 13 10 2 18
3 2 2 1 10 3 2 46 13 10 2 18 13 12 3 12 19 2 2 18 53 1 9 19 40 6 2 6 4 6 2 2 18 53 26 9 6 19 40 23
4 6 2 2 18 53 26 9 6 19 40 23 2 5 23 5 2 2 18 53 6 5 19 40 23 2 18 53 8 7 19 40 8 2 2 7 22 2 7 10
8 7 19 40 8 2 2 7 22 2 7 10 2 24 21 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
11 2 23 10 4 4 2 4 10 4 4 2 2 4 23 4 1 2 9 22 9 2 2 23 10 9 9 2 9 10 9 9 2 2 9 23 9 3 2 1
9 10 9 9 2 2 9 23 9 3 2 1 22 1 2 2 9 1 3 13 2 14 3 9 3 2 2 21 4 9 1 3 2 13 1 4 9 2 27 2
4 9 1 3 2 13 1 4 9 2 27 2 1 3 1 4 2 9 1 3 9 2 2 13 14 3 14 2 1 13 9 13 2 2 11 10 2 1 3 1
1 13 9 13 2 2 11 10 2 1 3 1 4 2 9 1 9 23 2 2 4 4 1 13 2 29 22 29 2 11 21 29 13 1 13 2 4 1 13 29
2 11 21 29 13 1 13 2 4 1 13 29 2 2 29 13 1 13 2 4 1 13 29 2 2 29 13 1 13 2 4 9 1 3 2 2 13 33 30 2
13 2 4 9 1 3 2 2 13 33 30 2 13 22 13 2 2 3 13 14 3 2 9 22 9 2 1 3 13 1 2 4 23 4 9 2 27 2 1 3
13 1 2 4 23 4 9 2 27 2 1 3 1 4 2 9 1 3 9 2 2 18 22 13 16 13 2 18 22 3 14 3 2 18 22 2 1 13 1 2
22 3 14 3 2 18 22 2 1 13 1 2 18 22 2 9 3 9 2 11 10 2 1 3 1 4 2 9 1 9 23 2 2 4 4 1 13 2 29 22
1 9 23 2 2 4 4 1 13 2 29 22 29 2 11 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
5 10 2 9 20 4 2 9 10 2 25 23 20 5 4 10 2 6 20 23 2 6 10 2 5 10 8 10 2 23 20 5 2 6 22 2 6 6 10 2
2 23 20 5 2 6 22 2 6 6 10 2 1 20 9 2 18 4 9 12 4 12 19 2 18 6 50 6 19 5 10 2 9 20 4 2 9 10 2 25
19 5 10 2 9 20 4 2 9 10 2 25 23 20 5 4 10 2 6 20 23 2 6 10 2 15 4 6 17 5 10 8 10 2 23 20 5 2 6 10
17 5 10 8 10 2 23 20 5 2 6 10 2 4 20 9 1 10 2 6 4 2 9 22 2 28 34 13 57 43 3 34 8 10 2 9 20 4 2 6
57 43 3 34 8 10 2 9 20 4 2 6 10 2 25 7 20 8 23 10 2 8 20 7 2 7 10 2 41 10 4 47 10 2 4 20 6 2 5 10
41 10 4 47 10 2 4 20 6 2 5 10 2 25 23 20 8 5 10 2 25 23 20 23 2 8 22 2 28 8 10 2 15 1 17 9 20 4 2 6
28 8 10 2 15 1 17 9 20 4 2 6 10 2 25 7 20 8 23 10 2 8 20 25 5 2 4 10 2 6 10 9 10 2 6 20 25 23 2 1
2 6 10 9 10 2 6 20 25 23 2 1 10 2 4 5 7 25 7 8 25 23 2 5 4 5 7 25 7 8 25 23 2 5 22 2 23 34 7 40
7 8 25 23 2 5 22 2 23 34 7 40 41 40 34 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
2 2 2 18 3 1 19 2 2 9 10 2 8 23 2 5 10 2 8 23 2 2 5 23 5 6 2 2 5 6 9 1 2 2 2 2 2 2 2 2
5 6 9 1 2 2 2 2 2 2 2 2 2 3 14 3 9 2 2 6 1 9 6 2 2 5 23 8 23 2 5 10 2 18 23 5 19 2 2 2
23 2 5 10 2 18 23 5 19 2 2 2 2 2 2 2 2 2 2 2 6 5 6 4 2 2 9 4 9 6 2 2 2 1 9 1 3 2 14 10
9 6 2 2 2 1 9 1 3 2 14 10 2 18 13 14 19 2 2 18 18 22 16 14 13 19 2 14 3 2 13 1 3 9 2 27 2 6 10 2
3 2 13 1 3 9 2 27 2 6 10 2 18 22 6 6 6 2 6 5 6 4 2 11 10 2 6 10 2 18 22 6 6 6 2 6 9 3 13 2
2 18 22 6 6 6 2 6 9 3 13 2 11 2 14 13 14 16 2 14 13 3 1 2 2 9 1 3 13 2 14 13 3 1 2 2 3 16 16 29
13 2 14 13 3 1 2 2 3 16 16 29 2 9 32 29 16 14 2 2 3 10 2 16 10 2 16 10 2 18 3 13 19 2 18 18 22 14 13 3
2 18 3 13 19 2 18 18 22 14 13 3 19 2 16 13 2 18 18 22 14 13 3 19 2 1 4 9 1 3 14 2 14 10 2 18 13 14 19 18
1 3 14 2 14 10 2 18 13 14 19 18 18 22 16 14 13 19 2 14 3 2 13 1 3 9 27 2 6 10 2 18 22 6 6 6 2 6 9 3
6 10 2 18 22 6 6 6 2 6 9 3 13 11 10 6 10 2 18 22 6 6 6 2 6 10 24 21 6 9 3 13 11 10 6 10 2 18 22 6
6 9 3 13 11 10 6 10 2 18 22 6 6 6 2 6 10 24 21 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
14 3 2 31 21 2 1 5 4 5 2 1 5 4 3 2 2 1 5 4 5 2 23 5 6 3 2 2 1 5 4 5 2 1 5 4 1 2 27 2
1 5 4 5 2 1 5 4 1 2 27 2 3 13 14 16 2 29 16 14 3 2 11 10 2 3 13 14 16 2 29 14 14 10 2 2 29 16 14 13
16 2 29 14 14 10 2 2 29 16 14 13 2 14 1 4 1 2 2 3 14 1 4 2 4 6 6 10 2 2 29 16 14 13 2 14 1 4 1 2
2 2 29 16 14 13 2 14 1 4 1 2 2 3 14 3 16 14 10 14 16 2 2 29 16 14 13 2 14 1 4 1 2 2 3 14 1 4 2 4
14 1 4 1 2 2 3 14 1 4 2 4 6 6 9 2 2 4 5 1 5 2 3 5 1 5 2 2 2 4 5 1 5 2 3 5 1 5 2 2
2 4 5 1 5 2 3 5 1 5 2 2 3 14 13 16 14 10 2 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
8 12 10 7 12 10 2 2 4 47 8 23 2 5 10 2 23 12 10 8 12 10 2 2 23 12 10 5 12 10 6 12 10 5 12 10 23 12 10 8
12 10 6 12 10 5 12 10 23 12 10 8 12 10 2 7 8 23 2 2 5 4 5 2 4 12 10 6 12 10 5 12 10 23 12 10 8 12 10 7
12 10 5 12 10 23 12 10 8 12 10 7 12 10 2 2 4 47 8 8 2 8 10 2 8 12 10 7 12 10 2 2 21 4 47 8 23 2 5 10
12 10 2 2 21 4 47 8 23 2 5 10 2 23 12 10 8 12 10 2 2 23 12 10 5 12 10 6 12 10 5 12 10 23 12 10 8 12 10 2
12 10 5 12 10 23 12 10 8 12 10 2 7 8 23 2 2 5 4 5 2 4 12 10 6 12 10 5 12 10 23 12 10 8 12 10 7 12 10 2
12 10 23 12 10 8 12 10 7 12 10 2 2 4 47 8 8 2 8 10 2 8 12 10 23 12 10 5 4 4 2 4 10 2 6 12 10 5 12 10
4 4 2 4 10 2 6 12 10 5 12 10 2 2 23 6 6 2 6 10 2 1 12 10 9 12 10 2 2 4 3 22 12 10 25 1 12 10 2 3
2 4 3 22 12 10 25 1 12 10 2 3 13 14 2 2 4 3 25 1 2 3 10 2 3 12 10 13 12 10 2 14 13 3 2 1 9 4 2 2
12 10 2 14 13 3 2 1 9 4 2 2 6 12 10 1 22 12 10 6 2 7 10 2 8 12 10 23 12 10 2 2 5 4 5 2 4 12 10 6
12 10 2 2 5 4 5 2 4 12 10 6 12 10 5 12 10 23 12 10 8 12 10 7 12 10 2 2 23 12 10 8 12 10 7 12 10 2 2 4
23 12 10 8 12 10 7 12 10 2 2 4 47 8 7 2 8 10 2 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
7 5 23 5 2 6 5 6 4 14 3 2 1 4 6 4 6 4 2 5 6 4 6 5 8 2 53 8 10 2 7 5 23 5 2 6 5 6 5 14
10 2 7 5 23 5 2 6 5 6 5 14 3 2 1 4 6 4 6 4 2 5 6 4 6 5 23 2 5 10 11 13 14 13 3 2 14 13 3 3
5 10 11 13 14 13 3 2 14 13 3 3 13 14 2 1 4 6 4 3 3 2 1 4 6 4 3 3 2 3 10 2 13 48 27 2 14 13 3 2
2 3 10 2 13 48 27 2 14 13 3 2 13 3 1 3 13 14 2 1 4 6 4 6 4 2 5 6 4 6 5 23 2 23 10 11 48 10 2 14
4 6 5 23 2 23 10 11 48 10 2 14 29 14 2 13 16 13 3 14 3 2 1 4 6 31 21 4 4 6 31 21 4 6 4 2 5 6 4 6
4 6 31 21 4 6 4 2 5 6 4 6 5 23 2 5 10 24 21 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
18 3 22 12 10 1 12 10 19 9 22 12 10 6 12 10 4 22 12 10 5 12 10 2 6 10 4 22 12 10 6 12 10 5 22 12 10 8 12 10
12 10 6 12 10 5 22 12 10 8 12 10 7 22 12 10 8 12 10 2 5 10 4 22 12 10 1 12 10 3 22 12 10 14 12 10 25 13 22 12
10 3 22 12 10 14 12 10 25 13 22 12 10 16 12 10 2 14 22 12 10 3 12 10 1 22 12 10 9 12 10 40 4 10 40 5 10 40 5 10
9 12 10 40 4 10 40 5 10 40 5 10 18 3 22 12 10 1 12 10 19 9 22 12 10 6 12 10 4 22 12 10 5 12 10 2 6 22 12 10
4 22 12 10 5 12 10 2 6 22 12 10 9 12 10 4 22 12 10 6 12 10 5 22 12 10 8 12 10 7 22 12 10 8 12 10 2 5 22 12
10 7 22 12 10 8 12 10 2 5 22 12 10 6 12 10 4 22 12 10 1 12 10 2 18 18 22 3 25 13 14 19 2 13 22 12 10 16 12 10
25 13 14 19 2 13 22 12 10 16 12 10 2 14 22 12 10 3 12 10 1 22 12 10 4 12 10 40 6 10 40 6 10 40 6 10 11 11 2 18
6 10 40 6 10 40 6 10 11 11 2 18 18 22 3 25 13 14 19 16 22 12 10 25 14 12 10 16 22 12 10 29 12 10 2 16 22 12 10 26
22 12 10 29 12 10 2 16 22 12 10 26 14 12 10 3 22 12 10 9 12 10 6 10 6 10 6 22 12 10 1 12 10 3 22 12 10 25 13 12
12 10 1 12 10 3 22 12 10 25 13 12 10 14 22 12 10 25 13 12 10 14 22 12 10 16 12 10 2 14 22 12 10 3 12 10 1 22 12 10
2 14 22 12 10 3 12 10 1 22 12 10 4 12 10 5 10 5 10 5 22 12 10 6 12 10 4 22 12 10 6 12 10 6 22 12 10 5 12 10
12 10 6 12 10 6 22 12 10 5 12 10 6 22 12 10 4 12 10 2 6 22 12 10 9 12 10 4 22 12 10 6 12 10 5 22 12 10 25 23
22 12 10 6 12 10 5 22 12 10 25 23 12 10 5 22 12 10 6 12 10 2 5 22 12 10 6 12 10 4 22 12 10 1 12 10 2 18 18 22
10 4 22 12 10 1 12 10 2 18 18 22 3 13 14 19 2 13 22 12 10 16 12 10 2 14 22 12 10 3 12 10 1 22 12 10 12 10 1 22
10 3 12 10 1 22 12 10 12 10 1 22 12 10 4 12 10 40 6 10 40 6 10 40 6 10 11 96 96 96 96 96 96 96 96 96 96 96 96 96
3 2 31 21 2 6 6 16 10 2 18 14 1 4 6 2 5 6 4 5 2 2 6 6 16 10 2 14 3 14 10 2 2 3 20 1 4 9 2 6
3 14 10 2 2 3 20 1 4 9 2 6 10 6 2 11 2 18 4 12 1 12 19 2 31 21 2 3 20 1 4 6 2 5 6 4 5 2 2 4
20 1 4 6 2 5 6 4 5 2 2 4 5 4 9 2 1 10 4 1 2 2 3 20 1 4 6 2 5 6 4 1 2 2 14 20 3 1 4 2
5 6 4 1 2 2 14 20 3 1 4 2 6 10 6 2 6 2 5 6 4 1 2 2 14 20 3 1 4 2 6 10 6 2 11 96 96 96 96 96
11 2 14 2 2 1 4 5 2 5 6 4 2 2 8 10 8 2 8 10 9 2 2 6 23 7 2 7 8 23 2 2 5 10 5 2 5 10 14 2
8 23 2 2 5 10 5 2 5 10 14 2 21 2 1 4 5 2 4 9 1 2 2 8 10 8 2 8 10 9 2 2 6 23 7 2 7 8 23 2
10 9 2 2 6 23 7 2 7 8 23 2 2 5 22 2 5 10 2 11 2 14 12 16 12 2 2 21 29 14 29 2 16 13 1 2 2 3 13 14
29 14 29 2 16 13 1 2 2 3 13 14 2 14 13 3 2 2 1 4 14 2 1 4 5 2 2 6 23 7 2 7 10 14 12 16 12 2 21 2
23 7 2 7 10 14 12 16 12 2 21 2 29 14 29 2 16 13 1 2 2 3 13 14 2 14 13 3 2 2 13 16 13 2 14 3 25 9 2 2
2 2 13 16 13 2 14 3 25 9 2 2 1 10 1 2 1 3 26 13 2 2 3 9 3 2 1 4 1 2 2 9 16 9 2 4 14 4 2 2
1 2 2 9 16 9 2 4 14 4 2 2 6 9 3 2 1 4 5 2 2 23 6 23 2 7 8 23 2 21 2 5 6 4 2 8 23 5 2 2
2 21 2 5 6 4 2 8 23 5 2 2 6 4 9 2 1 3 13 2 2 14 1 4 2 2 14 1 4 2 9 6 23 2 2 5 22 2 5 10
4 2 9 6 23 2 2 5 22 2 5 10 2 24 21 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
5 6 12 10 8 12 10 11 8 41 41 41 2 41 8 2 5 10 9 5 8 5 2 9 5 8 5 23 7 7 7 2 7 23 6 1 1 9 6 1
7 7 7 2 7 23 6 1 1 9 6 1 2 1 9 6 5 8 41 41 41 2 41 8 5 9 9 5 8 5 2 9 5 8 5 13 10 2 13 3
8 5 2 9 5 8 5 13 10 2 13 3 2 13 16 14 13 27 3 1 9 4 2 9 10 2 5 23 11 10 3 1 9 4 2 9 10 2 1 10
11 10 3 1 9 4 2 9 10 2 1 10 11 3 9 9 9 2 3 9 14 9 3 13 14 16 2 14 3 1 9 4 5 5 6 2 4 5 4 5
3 1 9 4 5 5 6 2 4 5 4 5 4 9 1 3 2 13 10 2 13 10 3 9 9 9 2 3 9 14 9 3 13 14 16 2 14 3 1 9
9 14 9 3 13 14 16 2 14 3 1 9 13 10 2 13 3 2 13 16 14 13 27 3 1 9 4 2 9 12 10 1 12 10 9 12 10 4 12 10
9 12 10 1 12 10 9 12 10 4 12 10 12 10 4 12 10 2 9 1 11 10 3 1 9 4 2 9 6 5 23 96 96 96 96 96 96 96 96 96
18 22 6 4 9 1 13 1 13 2 3 9 6 9 1 9 1 4 2 6 23 7 23 5 23 5 4 2 6 13 3 1 9 10 6 10 2 6 10 18
6 13 3 1 9 10 6 10 2 6 10 18 4 9 19 1 20 6 2 18 22 6 6 6 2 3 20 6 2 18 22 6 6 6 13 3 13 14 2 16
2 18 22 6 6 6 13 3 13 14 2 16 13 1 9 4 1 9 4 2 6 5 23 8 7 10 7 10 7 10 11 11 18 22 6 4 9 1 9 1
7 10 11 11 18 22 6 4 9 1 9 1 6 2 23 6 7 23 40 4 18 5 23 5 19 2 40 4 18 5 23 5 19 14 3 13 1 2 3 9
18 5 23 5 19 14 3 13 1 2 3 9 1 4 9 1 3 9 2 1 9 4 9 6 20 1 2 18 22 1 1 1 2 9 20 3 2 18 22 3
22 1 1 1 2 9 20 3 2 18 22 3 3 3 1 20 13 2 18 22 13 13 13 2 3 20 14 2 18 22 14 14 14 13 16 13 1 2 3 14
18 22 14 14 14 13 16 13 1 2 3 14 14 14 14 13 16 13 1 2 3 14 3 9 1 10 1 10 1 10 11 96 96 96 96 96 96 96 96 96
23 10 2 5 2 6 23 6 2 2 1 9 6 2 6 5 23 2 2 5 22 2 6 4 9 2 2 1 3 1 2 9 6 5 2 2 23 10 2 5
3 1 2 9 6 5 2 2 23 10 2 5 2 6 23 6 2 2 1 9 6 2 6 5 23 2 2 5 23 5 2 6 4 5 2 2 6 23 7 2
23 5 2 6 4 5 2 2 6 23 7 2 7 22 2 11 2 1 10 2 3 2 13 10 2 1 2 2 1 9 6 2 6 4 9 2 2 1 10 2
1 9 6 2 6 4 9 2 2 1 10 2 3 2 13 10 2 16 2 2 16 13 1 2 1 9 6 2 27 2 1 10 2 3 2 13 10 2 1 2
27 2 1 10 2 3 2 13 10 2 1 2 2 3 9 6 2 6 5 23 2 2 5 23 5 2 6 4 5 2 2 6 23 7 2 7 22 2 11 10
5 2 2 6 23 7 2 7 22 2 11 10 2 16 13 16 2 14 3 14 2 23 8 7 2 9 6 23 2 2 5 10 2 6 2 4 6 5 2 2
2 2 5 10 2 6 2 4 6 5 2 2 5 10 2 6 2 4 6 5 2 2 6 23 7 2 7 22 2 24 21 96 96 96 96 96 96 96 96 96
1 10 2 1 2 13 3 1 9 4 6 2 9 3 9 4 9 4 2 13 1 4 1 9 4 2 13 1 4 1 10 2 1 2 13 3 1 9 4 6
4 1 10 2 1 2 13 3 1 9 4 6 2 9 3 9 6 4 6 2 3 9 6 27 6 12 30 4 12 30 9 6 2 3 9 6 11 10 6 12
12 30 9 6 2 3 9 6 11 10 6 12 30 4 12 30 9 4 2 1 2 28 11 1 3 1 2 1 3 13 3 13 3 2 1 13 14 13 14 13
3 13 3 13 3 2 1 13 14 13 14 13 2 13 10 2 25 14 16 29 16 2 16 10 2 14 13 14 13 2 13 14 16 14 13 3 2 3 13 3
13 2 13 14 16 14 13 3 2 3 13 3 53 1 22 2 13 3 1 9 4 6 2 9 3 1 4 9 4 2 13 1 4 4 12 30 9 12 30 1
4 2 13 1 4 4 12 30 9 12 30 1 4 2 13 1 4 53 1 9 1 2 13 3 1 9 4 6 2 9 3 9 6 4 6 2 3 9 6 6
2 9 3 9 6 4 6 2 3 9 6 6 6 4 6 2 3 9 6 6 12 30 4 12 30 9 6 2 1 22 11 96 96 96 96 96 96 96 96 96
18 22 6 4 9 2 2 1 6 23 6 2 5 4 6 5 2 2 23 7 23 7 2 5 4 6 5 2 2 23 7 23 7 2 14 13 14 4 2 6
2 23 7 23 7 2 14 13 14 4 2 6 23 7 23 2 8 10 2 18 22 6 4 9 2 1 6 23 6 2 5 4 6 5 2 2 23 7 23 7
6 2 5 4 6 5 2 2 23 7 23 7 2 5 4 6 5 2 2 23 6 1 13 2 15 16 17 14 3 9 3 2 2 1 10 2 1 10 2 1
3 9 3 2 2 1 10 2 1 10 2 1 10 2 11 11 18 9 1 19 2 2 3 9 6 9 2 3 13 14 3 2 2 13 1 6 1 2 13 14
13 14 3 2 2 13 1 6 1 2 13 14 16 13 2 2 3 9 6 9 2 3 13 14 13 2 2 3 1 9 4 2 6 10 2 6 10 2 4 5
1 9 4 2 6 10 2 6 10 2 4 5 7 5 2 4 9 1 4 2 2 6 23 7 23 2 6 4 9 6 2 2 4 9 1 4 2 6 5 23
9 6 2 2 4 9 1 4 2 6 5 23 1 4 2 6 5 23 8 2 2 7 10 2 7 10 2 7 10 2 11 96 96 96 96 96 96 96 96 96
23 30 5 2 2 6 30 1 1 20 30 9 2 1 10 2 9 1 2 2 3 30 13 14 14 2 18 13 10 2 1 20 3 19 2 2 13 30 1 2
10 2 1 20 3 19 2 2 13 30 1 2 18 9 12 10 6 12 10 5 19 2 6 10 9 30 1 2 2 3 10 2 15 26 13 3 17 1 10 2
2 3 10 2 15 26 13 3 17 1 10 2 1 10 2 18 25 23 5 19 2 6 30 1 1 20 30 9 2 1 10 2 9 1 2 2 3 30 16 14
2 1 10 2 9 1 2 2 3 30 16 14 30 3 2 1 10 2 1 3 2 2 13 30 1 18 9 15 1 9 17 6 19 2 18 5 4 15 9 4
1 9 17 6 19 2 18 5 4 15 9 4 17 6 20 19 40 5 2 2 23 10 2 7 10 2 7 10 2 1 20 9 2 2 4 10 2 4 30 5
2 1 20 9 2 2 4 10 2 4 30 5 2 6 10 2 1 30 3 2 2 13 30 1 9 15 1 9 17 6 2 5 10 2 23 30 5 2 2 18
17 6 2 5 10 2 23 30 5 2 2 18 6 4 15 1 17 9 19 40 4 2 6 30 1 9 30 3 2 2 1 10 2 1 10 2 1 10 2 1
2 2 1 10 2 1 10 2 1 10 2 1 30 9 2 4 10 2 4 30 5 2 40 6 10 2 1 30 3 2 2 13 30 1 18 9 15 1 9 17
3 2 2 13 30 1 18 9 15 1 9 17 6 19 2 5 10 2 23 30 5 2 2 18 6 4 15 1 17 9 19 40 4 2 18 6 15 4 9 17
17 9 19 40 4 2 18 6 15 4 9 17 4 5 20 19 40 6 2 2 23 10 2 7 10 2 7 10 9 17 4 5 20 19 40 6 2 2 23 10
9 17 4 5 20 19 40 6 2 2 23 10 2 7 10 2 7 10 2 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
7 8 7 2 23 10 5 2 2 6 1 4 2 26 9 6 23 2 2 5 10 6 2 4 6 5 2 2 23 10 23 2 5 8 6 2 7 8 7 2
23 10 23 2 5 8 6 2 7 8 7 2 23 10 5 2 2 6 1 4 2 26 9 6 23 2 2 5 10 6 2 4 6 5 2 2 6 23 7 2
10 6 2 4 6 5 2 2 6 23 7 2 7 10 6 2 11 11 21 1 10 3 2 13 3 1 2 2 13 16 13 2 14 13 3 2 2 1 10 3
13 16 13 2 14 13 3 2 2 1 10 3 2 13 3 1 2 2 1 26 9 6 2 1 26 9 6 2 1 10 3 2 13 3 1 2 2 13 16 13
1 10 3 2 13 3 1 2 2 13 16 13 2 14 13 3 2 2 1 10 6 2 4 6 5 2 2 6 2 1 10 6 2 4 6 5 2 2 6 23
2 1 10 6 2 4 6 5 2 2 6 23 7 2 7 10 6 2 11 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96
16 20 14 2 31 21 2 18 22 13 16 13 2 1 20 13 2 16 20 13 1 20 13 2 2 18 22 14 29 14 2 3 20 14 2 29 20 14 3 20
29 14 2 3 20 14 2 29 20 14 3 20 14 2 2 18 22 13 16 13 2 1 20 13 2 16 20 13 1 20 13 2 2 18 22 3 13 3 2 18
1 20 13 2 2 18 22 3 13 3 2 18 22 1 9 4 2 6 10 16 20 14 2 2 18 22 13 16 13 2 1 20 13 2 16 20 13 1 20 13
13 2 1 20 13 2 16 20 13 1 20 13 2 2 18 22 14 29 14 2 3 20 14 2 29 20 14 3 20 16 2 2 18 22 16 1 32 9 32 2
20 16 2 2 18 22 16 1 32 9 32 2 18 22 29 16 14 2 13 20 3 1 20 9 2 2 18 22 1 29 16 2 18 22 14 13 3 2 1 10
1 29 16 2 18 22 14 13 3 2 1 10 2 11 11 2 28 14 2 31 21 2 13 20 3 1 20 4 2 18 22 6 4 6 2 18 22 5 23 8
2 18 22 6 4 6 2 18 22 5 23 8 2 2 18 22 5 47 4 47 7 2 18 22 5 4 1 2 14 22 28 2 2 18 22 14 29 14 2 3
14 22 28 2 2 18 22 14 29 14 2 3 20 14 2 18 22 13 16 13 2 1 20 13 2 2 18 22 3 13 3 2 18 22 1 9 4 2 6 22
